time_ps,T_bath_K,T_bath_K_std,T_kinetic_K,T_kinetic_K_std,T_v_fictive_K,T_v_fictive_K_std,T_s_fictive_K,T_s_fictive_K_std
60.800000,259.3448,47.7355,294.3238,44.0229,849.5631,475.6622,251.6665,52.5673
60.900000,259.3448,47.7355,274.3466,20.6262,1043.0100,396.6425,257.6500,56.0290
61.000000,259.3448,47.7355,304.2025,19.2681,783.8206,174.6360,247.0283,48.9891
61.100000,259.3448,47.7355,388.9489,164.3858,703.7719,273.3918,256.8731,52.9940
61.200000,259.3448,47.7355,304.2674,26.0665,1100.2459,207.3109,250.4285,50.0855
61.300000,259.3448,47.7355,408.9940,187.1358,661.9528,404.2016,248.1084,50.5821
61.400000,259.3448,47.7355,357.8978,55.9933,966.8220,236.6093,252.0336,52.2536
61.500000,259.3448,47.7355,327.9755,105.1261,913.3427,256.6768,251.0251,48.8226
61.600000,259.3448,47.7355,368.8770,67.5663,800.8111,113.9208,253.8986,52.0752
61.700000,259.3448,47.7355,285.1590,19.6871,1029.1049,326.9014,257.1909,54.0160
61.800000,259.3448,47.7355,392.9553,162.2338,659.4304,352.3484,253.1101,51.9632
61.900000,259.3448,47.7355,278.9259,26.8686,1063.0243,312.9871,255.0732,52.0631
62.000000,259.3448,47.7355,344.4769,130.8718,787.8476,339.9642,252.5011,52.1705
62.100000,259.3448,47.7355,323.7312,11.6752,850.8995,144.0836,249.0008,49.9602
62.200000,259.3448,47.7355,321.5290,100.5308,861.7796,176.1014,249.9923,50.5785
62.300000,259.3448,47.7355,345.0108,109.7699,723.8077,261.2908,249.8323,51.1572
62.400000,259.3448,47.7355,271.4619,8.5903,1004.4350,250.1651,248.1723,50.4972
62.500000,259.3448,47.7355,351.2470,119.8011,698.4343,349.1554,246.1893,51.8044
62.600000,259.3448,47.7355,287.3532,4.2640,903.7807,169.3685,243.8968,45.4886
62.700000,259.3448,47.7355,323.0298,113.0812,791.0732,194.4396,246.3427,49.9325
62.800000,259.3448,47.7355,295.5807,24.4040,798.4552,95.1269,246.2586,53.3677
62.900000,259.3448,47.7355,283.4242,44.5420,897.8526,227.2387,244.6525,52.5815
63.000000,259.3448,47.7355,324.5655,86.6620,676.4389,278.6129,244.1778,51.6138
63.100000,259.3448,47.7355,270.2055,28.8659,934.1133,273.0261,242.6293,50.9885
63.200000,259.3448,47.7355,317.0682,104.5769,696.8502,218.0652,248.6484,54.7478
63.300000,259.3448,47.7355,271.9189,17.9421,839.1961,129.4456,243.8902,52.2229
63.400000,259.3448,47.7355,303.7316,95.0956,780.3530,122.8253,243.7953,51.7059
63.500000,259.3448,47.7355,295.2514,61.8002,737.6499,221.1449,243.6184,54.2680
63.600000,259.3448,47.7355,277.2293,48.3416,895.1232,223.6619,243.1787,53.3365
63.700000,259.3448,47.7355,311.0871,80.1632,662.4250,237.9129,239.4638,51.4147
63.800000,259.3448,47.7355,262.3084,31.6739,902.8503,174.0369,243.8131,53.6133
63.900000,259.3448,47.7355,296.2732,85.2383,722.2504,145.5844,248.7100,56.4595
64.000000,259.3448,47.7355,268.6258,43.1934,810.6807,128.8215,240.6963,52.5191
64.100000,259.3448,47.7355,283.7098,60.3238,839.3589,210.1489,243.9944,54.6055
64.200000,259.3448,47.7355,290.6292,67.3902,677.9838,217.0913,241.9752,53.7269
64.300000,259.3448,47.7355,262.8449,41.8047,913.0487,223.4211,250.6300,58.3475
64.400000,259.3448,47.7355,297.8180,77.0894,675.3534,211.6978,242.4616,51.4747
64.500000,259.3448,47.7355,265.6979,48.2424,847.3242,173.0401,242.6090,49.7590
64.600000,259.3448,47.7355,290.4220,65.9707,717.5753,104.0814,242.4681,53.9141
64.700000,259.3448,47.7355,273.3502,59.0816,731.9244,157.1926,241.7575,51.8446
64.800000,259.3448,47.7355,269.0923,42.0323,881.3377,185.3176,247.2928,56.9191
64.900000,259.3448,47.7355,273.1606,63.3278,685.0437,220.4595,251.8822,58.0256
65.000000,259.3448,47.7355,262.8950,46.1187,861.4552,182.6703,240.2722,50.3482
65.100000,259.3448,47.7355,286.2495,64.3061,682.7959,134.2326,239.4158,49.1787
65.200000,259.3448,47.7355,255.3726,51.6954,840.1315,93.0402,244.4071,52.9131
65.300000,259.3448,47.7355,277.8280,50.8950,778.0414,166.8032,234.4107,49.2103
65.400000,259.3448,47.7355,270.8882,67.9239,693.3980,171.4104,239.3845,52.3595
65.500000,259.3448,47.7355,266.2791,41.4419,812.0372,174.2688,237.4892,49.6137
65.600000,259.3448,47.7355,275.0705,56.2937,663.2162,143.4756,236.5875,53.0327
65.700000,259.3448,47.7355,255.3977,49.4711,862.5595,98.9280,236.7608,47.7073
65.800000,259.3448,47.7355,266.6317,48.3138,669.0665,111.7773,245.2836,56.8271
65.900000,259.3448,47.7355,261.5086,64.7013,758.5670,110.5761,237.8955,51.3351
66.000000,259.3448,47.7355,266.9225,38.6631,772.0362,141.7202,237.2955,49.8935
66.100000,259.3448,47.7355,270.3993,68.6621,710.9048,159.8774,233.9209,47.7020
66.200000,259.3448,47.7355,252.0977,40.8293,860.4489,167.3123,241.9637,54.0178
66.300000,259.3448,47.7355,272.5474,54.6791,665.7585,142.9786,240.0116,52.5363
66.400000,259.3448,47.7355,259.5628,50.1297,818.2054,112.9183,232.2771,47.1277
66.500000,259.3448,47.7355,264.1631,35.1587,750.7926,108.9948,237.5203,50.0383
66.600000,259.3448,47.7355,264.8570,61.2673,731.7205,146.6842,237.9015,48.6001
66.700000,259.3448,47.7355,256.1296,28.7680,824.8668,108.5675,242.5449,54.1135
66.800000,259.3448,47.7355,272.1677,63.2825,660.2123,172.5105,238.0274,47.9174
66.900000,259.3448,47.7355,253.6814,37.8092,842.7792,128.8932,239.9145,52.0564
67.000000,259.3448,47.7355,269.3561,51.0783,679.9172,124.7887,235.8903,50.8776
67.100000,259.3448,47.7355,256.2294,56.2319,766.3712,96.8910,237.5841,51.2878
67.200000,259.3448,47.7355,253.6895,34.4362,788.5761,87.1953,236.0021,47.5733
67.300000,259.3448,47.7355,264.4433,61.4915,689.0561,152.3115,238.8964,51.1442
67.400000,259.3448,47.7355,246.6453,27.6172,827.7704,119.2832,242.0945,56.9488
67.500000,259.3448,47.7355,261.5949,53.2515,662.5804,139.8630,242.7143,52.0715
67.600000,259.3448,47.7355,248.4419,41.6944,850.2544,82.9636,237.4403,48.6662
67.700000,259.3448,47.7355,260.1748,41.8508,721.8955,124.1245,237.0394,48.9218
67.800000,259.3448,47.7355,261.4355,50.7183,724.5022,121.6740,241.2331,56.0162
67.900000,259.3448,47.7355,254.7183,34.5353,784.3466,79.1469,238.7249,50.8451
68.000000,259.3448,47.7355,268.9132,56.9435,679.6030,136.5674,231.9637,47.8557
68.100000,259.3448,47.7355,246.9903,35.7474,839.8499,75.6168,233.7083,46.1710
68.200000,259.3448,47.7355,265.3376,53.7696,657.9066,130.8431,233.6807,45.6883
68.300000,259.3448,47.7355,253.7954,47.0298,780.7475,61.6654,234.4869,48.6473
68.400000,259.3448,47.7355,253.1064,38.6963,744.8058,54.2071,239.7660,52.3883
68.500000,259.3448,47.7355,256.1007,54.7553,731.0093,121.1430,239.6404,52.6572
68.600000,259.3448,47.7355,249.5055,39.4610,821.0303,104.0687,233.5341,49.8409
68.700000,259.3448,47.7355,270.4838,61.0112,635.8672,129.6149,234.1655,47.4878
68.800000,259.3448,47.7355,243.4292,38.3517,830.3530,31.5899,238.6433,51.4686
68.900000,259.3448,47.7355,259.5864,51.2347,679.5600,87.7559,235.0423,49.4565
69.000000,259.3448,47.7355,249.0732,47.7550,739.8893,93.8078,239.4838,55.0511
69.100000,259.3448,47.7355,251.1357,45.3215,749.6257,61.4023,232.3873,49.9359
69.200000,259.3448,47.7355,260.0208,55.6533,650.6695,93.3553,234.6526,50.4017
69.300000,259.3448,47.7355,238.4559,38.1646,823.7031,38.2820,236.5730,53.2586
69.400000,259.3448,47.7355,260.7637,57.0363,644.6963,102.5402,234.6873,50.4696
69.500000,259.3448,47.7355,247.1036,50.6056,784.2358,50.6669,236.9853,55.3687
69.600000,259.3448,47.7355,255.1977,51.8125,742.8321,71.8336,236.3125,52.8125
69.700000,259.3448,47.7355,260.3187,57.7261,700.5989,59.6100,237.3385,51.3447
69.800000,259.3448,47.7355,247.3419,48.3509,809.3754,74.9190,240.3162,54.5118
69.900000,259.3448,47.7355,267.2448,61.9938,656.2297,103.1216,240.6797,54.1913
70.000000,242.1220,51.3314,259.1313,45.1986,853.4561,49.2344,240.0512,55.4434
70.100000,241.9362,51.3909,301.5378,25.7372,849.6357,273.7783,234.1417,52.4732
70.200000,241.9362,51.3909,304.6934,20.7271,899.6264,260.8412,243.2014,54.0568
70.300000,241.9362,51.3909,307.6983,27.1003,876.4615,194.3152,238.1031,54.5888
70.400000,241.9362,51.3909,312.7292,11.4019,773.9461,212.8514,236.5285,50.0161
70.500000,241.9362,51.3909,298.6512,16.9078,893.5108,113.5812,229.8603,47.2784
70.600000,241.9362,51.3909,292.9629,11.1129,696.0576,131.7237,242.6638,56.4465
70.700000,241.9362,51.3909,294.3556,26.5606,763.3232,34.2771,236.5409,55.7675
70.800000,241.9362,51.3909,286.1008,14.8739,853.8907,211.5663,240.9989,56.3651
70.900000,241.9362,51.3909,282.4389,12.6660,886.8150,275.2728,231.9393,51.5858
71.000000,241.9362,51.3909,327.6698,48.3952,800.8769,117.2416,230.1576,51.0766
71.100000,241.9362,51.3909,522.2781,172.3893,721.3929,130.9561,237.3455,50.3799
71.200000,241.9362,51.3909,247.1460,36.9807,1048.0699,151.5712,235.2930,47.7291
71.300000,241.9362,51.3909,595.2535,240.0681,565.5825,103.6484,240.6348,53.8426
71.400000,241.9362,51.3909,260.5827,42.4716,1247.5376,380.8185,233.0634,48.0381
71.500000,241.9362,51.3909,526.6861,247.6329,666.2592,86.2539,234.4101,50.4180
71.600000,241.9362,51.3909,353.5076,55.6708,1110.6622,529.2323,237.0751,53.4316
71.700000,241.9362,51.3909,325.1765,42.7368,1059.2861,277.8901,235.1451,51.0857
71.800000,241.9362,51.3909,523.2577,171.5273,576.4535,105.0801,232.0063,48.4658
71.900000,241.9362,51.3909,257.9500,6.8123,1233.9466,387.3237,234.5465,53.7370
72.000000,241.9362,51.3909,530.0052,212.7355,546.0409,123.0701,236.5340,51.2564
72.100000,241.9362,51.3909,256.7058,66.5631,1121.0731,433.1369,233.3841,49.9767
72.200000,241.9362,51.3909,452.5292,179.2532,734.6945,43.5481,233.6638,50.6626
72.300000,241.9362,51.3909,371.2216,71.3195,708.4873,59.7240,233.3024,51.0905
72.400000,241.9362,51.3909,299.7944,44.1625,1155.7732,283.2417,234.3208,49.8435
72.500000,241.9362,51.3909,414.6009,84.6479,581.5629,123.0354,232.1252,49.0225
72.600000,241.9362,51.3909,232.3201,54.6452,1177.4617,367.8621,229.3033,49.5747
72.700000,241.9362,51.3909,439.3500,124.9471,663.9058,44.2102,225.7667,45.5763
72.800000,241.9362,51.3909,258.4238,48.4305,898.2982,222.3691,230.7010,51.9784
72.900000,241.9362,51.3909,356.2106,65.6701,975.0175,269.1476,231.5476,51.4908
73.000000,241.9362,51.3909,331.7591,46.0611,573.8042,86.9201,234.2421,53.0793
73.100000,241.9362,51.3909,296.3008,42.3907,1131.4548,320.2088,233.0752,52.3389
73.200000,241.9362,51.3909,380.9811,71.0390,573.7237,97.5613,228.2947,49.3210
73.300000,241.9362,51.3909,255.3763,23.0729,952.7271,190.4164,227.9353,49.4990
73.400000,241.9362,51.3909,355.2316,62.6586,778.0288,92.4751,226.8696,47.5168
73.500000,241.9362,51.3909,266.3462,22.8039,685.3144,49.3956,225.6847,47.1309
73.600000,241.9362,51.3909,308.5514,35.5208,1079.0271,273.5853,223.1983,46.7976
73.700000,241.9362,51.3909,299.1870,35.6410,521.6990,96.3146,227.0411,48.6891
73.800000,241.9362,51.3909,274.6870,3.9283,995.9162,176.5497,227.9700,49.5680
73.900000,241.9362,51.3909,316.0577,28.3941,708.1895,109.4599,227.7157,52.5316
74.000000,241.9362,51.3909,267.4414,6.7395,825.8682,162.4127,228.6135,51.7765
74.100000,241.9362,51.3909,308.7975,31.5508,945.6177,289.6764,225.6866,50.2294
74.200000,241.9362,51.3909,286.2863,28.7234,544.2648,80.8395,220.3639,47.0944
74.300000,241.9362,51.3909,291.2242,6.9937,1047.4115,268.2594,224.5925,49.9385
74.400000,241.9362,51.3909,276.5803,34.0191,647.5381,136.7802,228.5767,51.7294
74.500000,241.9362,51.3909,283.0020,2.3599,866.9909,124.6245,220.8034,47.0219
74.600000,241.9362,51.3909,274.2273,35.7441,756.8009,96.6280,227.1286,51.1707
74.700000,241.9362,51.3909,277.8750,7.7038,626.6169,101.3704,222.4490,47.2721
74.800000,241.9362,51.3909,269.0520,25.9712,1000.9486,219.3776,221.9206,45.3305
74.900000,241.9362,51.3909,271.2679,25.5523,585.5761,93.0250,222.4916,49.4711
75.000000,241.9362,51.3909,275.5093,2.2577,903.3184,152.5204,226.4479,50.8709
75.100000,241.9362,51.3909,257.4137,48.6838,711.0515,93.8739,223.9236,47.8888
75.200000,241.9362,51.3909,285.1089,7.5246,759.8585,51.9817,225.2510,49.3567
75.300000,241.9362,51.3909,257.9845,46.4477,893.5383,238.4313,224.3426,52.3273
75.400000,241.9362,51.3909,279.3003,21.6819,603.8233,59.9186,226.3731,52.1785
75.500000,241.9362,51.3909,255.5558,38.9325,919.7823,169.0477,222.4870,49.6483
75.600000,241.9362,51.3909,255.1047,47.8283,678.4625,117.9589,224.4167,50.9351
75.700000,241.9362,51.3909,272.8561,10.6924,776.5013,50.8237,222.5489,48.0819
75.800000,241.9362,51.3909,236.2601,58.7200,794.8242,169.0804,224.2913,51.8078
75.900000,241.9362,51.3909,275.9486,13.6428,679.6973,57.0677,222.6954,51.6882
76.000000,241.9362,51.3909,232.7065,50.4225,903.1083,150.0789,223.1490,49.3573
76.100000,241.9362,51.3909,271.7620,21.4619,609.1777,73.1414,223.7195,48.8402
76.200000,241.9362,51.3909,260.2267,18.1235,788.3951,50.2263,222.2569,51.5355
76.300000,241.9362,51.3909,236.0152,55.3373,751.8329,164.6276,227.1425,53.5484
76.400000,241.9362,51.3909,264.0642,20.5295,714.0939,52.6150,223.8435,49.9808
76.500000,241.9362,51.3909,229.0241,55.9115,812.3348,174.1656,223.4049,51.3382
76.600000,241.9362,51.3909,268.3900,20.8002,613.8845,51.3005,226.8761,52.3201
76.700000,241.9362,51.3909,227.8372,52.8676,856.5430,115.6898,221.0423,49.9012
76.800000,241.9362,51.3909,252.9200,54.1882,720.6977,171.3385,219.6360,49.5365
76.900000,241.9362,51.3909,248.8127,29.1248,739.7886,47.7793,222.9017,51.3896
77.000000,241.9362,51.3909,237.1287,51.5296,754.1461,127.3975,221.8582,48.9029
77.100000,241.9362,51.3909,259.3982,21.1696,676.6173,58.7941,221.6336,51.3020
77.200000,241.9362,51.3909,224.3335,54.5891,826.4257,91.5855,221.4236,49.5038
77.300000,241.9362,51.3909,254.5422,30.5785,665.3668,89.8085,225.3373,53.7385
77.400000,241.9362,51.3909,236.4102,38.6253,745.8310,37.9370,220.7078,49.0109
77.500000,241.9362,51.3909,242.5203,48.0522,726.0169,115.9998,218.9305,47.1631
77.600000,241.9362,51.3909,235.5733,30.8444,684.3124,27.7939,226.1173,53.4296
77.700000,241.9362,51.3909,226.3240,59.3258,766.2441,126.7869,219.7830,47.1483
77.800000,241.9362,51.3909,250.2311,38.2839,642.4657,68.6259,223.4923,51.5033
77.900000,241.9362,51.3909,228.0962,47.0700,776.0547,42.9032,216.0410,48.1629
78.000000,241.9362,51.3909,248.4051,47.8551,693.4976,127.4610,219.8683,49.9835
78.100000,241.9362,51.3909,236.4682,39.8147,718.4560,44.4487,221.3572,51.1901
78.200000,241.9362,51.3909,236.9511,50.8384,763.9619,133.6138,220.7611,49.7833
78.300000,241.9362,51.3909,243.1087,38.9907,701.4685,30.3881,219.9028,50.3520
78.400000,241.9362,51.3909,226.8030,41.1857,798.6842,34.5178,223.4107,53.2895
78.500000,241.9362,51.3909,252.5182,47.0812,662.4601,73.1779,220.0752,49.6177
78.600000,241.9362,51.3909,230.6583,38.9257,757.3198,60.3381,225.0740,53.5292
78.700000,241.9362,51.3909,241.1866,52.9071,731.5631,153.4009,222.1960,51.6773
78.800000,241.9362,51.3909,237.3973,39.1258,703.3770,45.8165,223.7224,53.4517
78.900000,241.9362,51.3909,238.6616,49.8217,742.7893,68.0360,224.3175,53.2595
79.000000,241.9362,51.3909,247.9382,48.3546,673.4435,69.8069,220.7424,51.4792
79.100000,241.9362,51.3909,229.9635,42.7324,799.9868,51.9020,220.5912,50.7792
79.200000,241.9362,51.3909,247.7131,59.4361,695.5461,147.0034,218.4000,47.6556
79.300000,241.9362,51.3909,233.8399,38.1917,742.2625,48.7670,222.4708,52.7652
79.400000,241.9362,51.3909,244.2057,51.3429,724.6062,95.9593,217.1708,48.1376
79.500000,241.9362,51.3909,235.0494,43.6431,726.2762,14.5958,222.5890,51.5572
79.600000,241.9362,51.3909,233.2729,45.8364,769.8731,59.4453,220.8251,49.3055
79.700000,241.9362,51.3909,239.1602,53.4562,674.1570,91.0353,223.2745,53.5053
79.800000,241.9362,51.3909,229.4332,38.4405,747.5390,69.8646,221.2432,52.9029
79.900000,241.9362,51.3909,236.5850,50.2370,690.5794,78.6846,227.2048,56.5996
80.000000,225.9262,50.2408,268.8843,19.0350,734.4484,28.9559,220.4782,52.0661
